Date,Open,High,Low,Close,Adj Close,Volume
2014-02-03,156.570007,156.759995,153.250000,153.529999,132.613373,18172800
2014-02-04,153.949997,154.529999,153.259995,154.080002,133.088470,11853400
2014-02-05,153.720001,154.509995,153.119995,154.179993,133.174789,11603200
2014-02-06,154.699997,156.149994,154.699997,156.139999,134.867752,10426200
2014-02-07,156.559998,157.800003,156.050003,157.779999,136.284332,11528500
2014-02-10,157.759995,157.820007,157.130005,157.750000,136.258469,4790700
2014-02-11,158.059998,160.089996,157.940002,159.759995,137.994598,7620400
2014-02-12,160.000000,160.449997,159.339996,159.710007,137.951385,5249600
2014-02-13,158.660004,160.470001,158.610001,160.289993,138.452408,5085000
2014-02-14,160.080002,161.830002,159.899994,161.589996,139.575226,5824400
2014-02-18,161.699997,161.759995,161.130005,161.410004,139.419830,4966400
2014-02-19,161.020004,162.339996,160.380005,160.520004,138.651077,8245400
2014-02-20,160.559998,161.720001,160.100006,161.309998,139.333389,7035600
2014-02-21,161.080002,161.619995,160.619995,160.809998,139.277161,5268200
2014-02-24,161.020004,162.690002,160.970001,161.660004,140.013245,6704400
2014-02-25,161.740005,162.240005,161.130005,161.500000,139.874802,6067800
2014-02-26,161.710007,162.259995,161.270004,161.839996,140.169189,5032900
2014-02-27,161.639999,162.559998,161.369995,162.550003,140.784195,5292500
2014-02-28,162.559998,163.770004,162.009995,163.020004,141.191208,10010400
2014-03-03,161.589996,162.190002,160.490005,161.490005,139.866089,9144400
2014-03-04,163.130005,164.000000,163.050003,163.630005,141.719482,7947500
2014-03-05,163.779999,163.820007,163.210007,163.350006,141.477066,4968400
2014-03-06,163.820007,164.309998,163.759995,164.089996,142.117935,4651800
2014-03-07,164.759995,164.889999,163.809998,164.339996,142.334473,7381900
2014-03-10,164.050003,164.160004,163.179993,163.990005,142.031281,3995400
2014-03-11,164.279999,164.490005,163.110001,163.419998,141.537582,5198700
2014-03-12,162.660004,163.570007,162.470001,163.229996,141.373108,5250800
2014-03-13,163.740005,164.029999,160.779999,161.050003,139.485031,9500500
2014-03-14,160.729996,161.600006,160.380005,160.649994,139.138474,8603100
2014-03-17,161.399994,162.669998,161.330002,162.369995,140.628220,6641400
2014-03-18,162.690002,163.639999,162.550003,163.279999,141.416443,7094600
2014-03-19,163.259995,163.570007,161.149994,162.190002,140.472305,7936400
2014-03-20,161.850006,163.470001,161.479996,163.300003,141.433731,6616200
2014-03-21,163.470001,164.199997,162.529999,162.630005,141.097122,7629500
2014-03-24,163.130005,163.460007,161.779999,162.440002,140.932281,6336000
2014-03-25,163.369995,163.720001,162.570007,163.389999,141.756485,5991100
2014-03-26,164.070007,164.330002,162.320007,162.330002,140.836838,6133800
2014-03-27,162.250000,162.679993,161.539993,162.279999,140.793365,7713700
2014-03-28,162.610001,163.820007,162.320007,162.850006,141.288055,4536000
2014-03-31,163.720001,164.460007,163.639999,164.240005,142.493896,6368400
2014-04-01,164.669998,165.309998,164.580002,164.949997,143.109863,4076100
2014-04-02,165.190002,165.570007,164.750000,165.369995,143.474335,5597700
2014-04-03,165.720001,165.750000,164.960007,165.339996,143.448288,4452600
2014-04-04,166.009995,166.059998,163.580002,163.880005,142.181549,10559700
2014-04-07,163.580002,163.929993,162.119995,162.160004,140.689270,8624100
2014-04-08,162.100006,162.729996,161.550003,162.330002,140.836838,5930000
2014-04-09,163.000000,164.139999,162.429993,164.100006,142.372452,6008300
2014-04-10,164.119995,164.309998,161.270004,161.470001,140.090668,9981500
2014-04-11,160.669998,161.320007,159.880005,160.020004,138.832642,11067500
2014-04-14,161.080002,161.619995,160.270004,161.449997,140.073318,6270600
2014-04-15,161.669998,162.470001,160.380005,162.360001,140.862854,8489000
2014-04-16,163.429993,164.029999,162.929993,164.020004,142.303070,5864200
2014-04-17,163.610001,164.190002,163.330002,163.750000,142.183136,5790700
2014-04-21,163.839996,164.250000,163.699997,164.029999,142.426346,3066100
2014-04-22,164.300003,165.300003,164.229996,164.800003,143.094986,4044300
2014-04-23,164.940002,164.990005,164.449997,164.639999,142.955917,3546100
2014-04-24,165.009995,165.110001,164.190002,164.690002,142.999420,4028700
2014-04-25,164.080002,164.190002,163.000000,163.350006,141.835983,5102700
2014-04-28,164.130005,164.690002,162.779999,164.169998,142.547897,7236900
2014-04-29,164.619995,165.270004,164.490005,165.000000,143.268555,4581400
2014-04-30,164.919998,165.600006,164.830002,165.449997,143.659317,4958500
2014-05-01,165.300003,165.710007,164.899994,165.229996,143.468277,3889400
2014-05-02,165.160004,165.850006,164.529999,164.750000,143.051514,7036100
2014-05-05,163.970001,165.169998,163.449997,164.929993,143.207809,4059700
2014-05-06,164.660004,164.679993,163.679993,163.729996,142.165863,5281500
2014-05-07,164.509995,165.080002,163.389999,165.029999,143.294647,5576200
2014-05-08,165.020004,166.070007,164.860001,165.350006,143.572464,5997900
2014-05-09,165.289993,165.779999,164.869995,165.720001,143.893784,4228600
2014-05-12,166.309998,166.929993,166.279999,166.800003,144.831573,3944700
2014-05-13,167.100006,167.289993,166.949997,167.050003,145.048569,4133400
2014-05-14,167.089996,167.139999,165.919998,166.110001,144.232422,3104700
2014-05-15,165.779999,165.869995,164.020004,164.550003,142.877823,7539300
2014-05-16,164.160004,164.639999,163.770004,164.610001,143.296555,5115000
2014-05-19,164.139999,164.910004,164.029999,164.710007,143.383591,2879900
2014-05-20,164.699997,164.720001,163.039993,163.320007,142.173691,4856600
2014-05-21,163.949997,165.149994,163.889999,164.979996,143.618622,4898700
2014-05-22,165.089996,165.389999,164.600006,165.179993,143.792770,3564100
2014-05-23,165.289993,165.869995,165.190002,165.830002,144.358612,2857000
2014-05-27,166.449997,166.600006,166.130005,166.470001,144.915710,2561300
2014-05-28,166.539993,166.550003,165.949997,166.089996,144.584885,3681500
2014-05-29,166.470001,166.789993,166.029999,166.779999,145.185608,2763500
2014-05-30,166.600006,167.020004,166.300003,166.929993,145.316162,2769000
2014-06-02,167.250000,167.399994,166.630005,167.199997,145.551270,4453300
2014-06-03,166.940002,167.199997,166.750000,167.020004,145.394547,4125200
2014-06-04,166.889999,167.270004,166.580002,167.130005,145.490265,2264600
2014-06-05,167.509995,168.309998,166.919998,168.139999,146.369446,5416500
2014-06-06,168.580002,169.119995,168.460007,169.080002,147.187866,4118900
2014-06-09,169.119995,169.580002,169.020004,169.240005,147.327133,2713200
2014-06-10,169.149994,169.369995,168.839996,169.350006,147.422867,2821400
2014-06-11,168.750000,168.809998,168.089996,168.350006,146.552338,3064100
2014-06-12,168.289993,168.339996,166.979996,167.289993,145.629517,5409200
2014-06-13,167.539993,167.830002,167.130005,167.619995,145.916824,2708700
2014-06-16,167.389999,167.970001,167.149994,167.690002,145.977737,3068300
2014-06-17,167.429993,168.199997,167.240005,168.000000,146.247589,2884700
2014-06-18,168.050003,169.059998,167.350006,168.929993,147.057266,4729200
2014-06-19,169.020004,169.190002,168.539993,169.089996,147.196442,3028000
2014-06-20,169.250000,169.419998,168.960007,169.080002,147.472153,5370700
2014-06-23,169.059998,169.119995,168.580002,168.910004,147.323807,2729200
2014-06-24,168.830002,169.330002,167.669998,167.869995,146.416733,4861700
2014-06-25,167.520004,168.479996,167.509995,168.279999,146.774384,3657500
2014-06-26,168.380005,168.389999,167.059998,168.080002,146.599915,4052400
2014-06-27,167.759995,168.250000,167.339996,168.169998,146.678375,3092200
2014-06-30,167.910004,168.350006,167.649994,167.889999,146.434219,6488400
2014-07-01,168.289993,169.639999,168.229996,169.199997,147.576752,4911500
2014-07-02,169.309998,169.509995,169.179993,169.399994,147.751144,1929800
2014-07-03,169.850006,170.470001,169.729996,170.470001,148.684418,2074800
2014-07-07,169.880005,170.009995,169.550003,169.860001,148.152435,2937700
2014-07-08,169.580002,169.600006,168.440002,168.850006,147.271561,5438700
2014-07-09,169.179993,169.729996,168.860001,169.580002,147.908218,3543800
2014-07-10,167.889999,169.339996,167.699997,168.960007,147.367477,4932100
2014-07-11,168.770004,169.220001,168.320007,169.199997,147.576752,2830500
2014-07-14,170.149994,170.610001,170.039993,170.289993,148.527496,2831200
2014-07-15,170.509995,170.910004,169.779999,170.380005,148.605972,5168100
2014-07-16,170.960007,171.160004,170.660004,171.070007,149.207794,3197900
2014-07-17,170.809998,171.320007,169.460007,169.610001,147.934372,6149300
2014-07-18,169.949997,170.759995,169.740005,170.580002,148.940247,6924600
2014-07-21,170.100006,170.380005,169.360001,170.179993,148.590973,2886600
2014-07-22,170.559998,170.960007,170.429993,170.740005,149.079941,3798200
2014-07-23,170.809998,170.809998,170.199997,170.559998,148.922836,2607900
2014-07-24,170.660004,170.850006,170.220001,170.440002,148.817963,3226000
2014-07-25,169.770004,169.850006,168.759995,169.160004,147.700363,5714000
2014-07-28,169.229996,169.649994,168.369995,169.410004,147.918716,3606100
2014-07-29,169.889999,170.190002,168.779999,168.779999,147.368622,3683100
2014-07-30,169.270004,169.520004,167.779999,168.479996,147.106705,5446600
2014-07-31,167.270004,167.429993,165.289993,165.289993,144.321365,9038800
2014-08-01,164.800003,165.509995,164.009995,164.570007,143.692703,7435100
2014-08-04,164.800003,165.610001,164.110001,165.330002,144.356232,4400000
2014-08-05,164.800003,165.139999,163.339996,163.919998,143.125137,8522800
2014-08-06,163.460007,164.750000,163.369995,164.199997,143.369598,4781100
2014-08-07,164.850006,164.889999,163.130005,163.550003,142.802078,4962400
2014-08-08,163.669998,165.380005,163.440002,165.339996,144.365082,5412300
2014-08-11,165.960007,166.149994,165.470001,165.550003,144.548370,5761500
2014-08-12,165.279999,165.770004,165.000000,165.490005,144.495987,3274300
2014-08-13,166.000000,166.660004,165.759995,166.490005,145.369125,2841700
2014-08-14,166.690002,167.100006,166.460007,167.100006,145.901718,2752400
2014-08-15,167.419998,167.460007,165.440002,166.350006,145.504608,7032500
2014-08-18,167.250000,168.119995,167.229996,168.059998,147.000320,2975200
2014-08-19,168.639999,169.020004,168.330002,168.889999,147.726334,3057200
2014-08-20,168.720001,169.740005,168.720001,169.600006,148.347351,3108800
2014-08-21,169.809998,170.529999,169.690002,170.179993,148.854660,2652600
2014-08-22,170.009995,170.479996,169.649994,169.869995,148.583527,5152200
2014-08-25,170.559998,171.059998,170.440002,170.619995,149.239578,2588500
2014-08-26,170.820007,171.350006,170.779999,170.929993,149.510666,3581400
2014-08-27,171.149994,171.210007,170.750000,171.009995,149.580658,5162400
2014-08-28,170.399994,170.880005,170.100006,170.770004,149.370789,2781900
2014-08-29,170.899994,171.000000,170.250000,170.880005,149.467026,3280300
2014-09-02,170.940002,171.070007,170.039993,170.580002,149.204514,3458700
2014-09-03,171.380005,171.479996,170.529999,170.720001,149.326996,2847400
2014-09-04,170.910004,171.559998,170.220001,170.660004,149.274567,3760900
2014-09-05,170.520004,171.289993,170.009995,171.250000,149.790573,3403600
2014-09-08,171.039993,171.350006,170.750000,171.059998,149.624298,3139800
2014-09-09,170.789993,170.839996,169.889999,170.119995,148.802200,4252400
2014-09-10,170.169998,170.809998,169.710007,170.669998,149.283264,4595400
2014-09-11,169.889999,170.619995,169.820007,170.509995,149.143326,3026200
2014-09-12,170.380005,170.440002,169.399994,169.899994,148.609756,5000800
2014-09-15,170.059998,170.570007,169.550003,170.320007,148.977158,5130700
2014-09-16,169.960007,171.710007,169.889999,171.380005,149.904297,5946400
2014-09-17,171.570007,172.250000,170.929993,171.580002,150.079178,8498600
2014-09-18,172.009995,172.800003,171.899994,172.610001,150.980164,6458100
2014-09-19,173.000000,173.320007,172.190002,172.449997,151.201935,9341000
2014-09-22,172.350006,172.380005,171.220001,171.410004,150.290131,4894200
2014-09-23,170.850006,171.380005,170.210007,170.210007,149.238007,5521800
2014-09-24,170.360001,171.899994,169.979996,171.789993,150.623291,5813000
2014-09-25,171.500000,171.529999,169.089996,169.169998,148.326172,8910500
2014-09-26,169.789993,171.130005,169.500000,170.699997,149.667633,6062200
2014-09-29,169.179993,170.580002,168.940002,170.330002,149.343216,5167800
2014-09-30,170.449997,171.100006,169.800003,170.070007,149.115265,5492800
2014-10-01,169.910004,169.979996,167.419998,167.679993,147.019714,11030600
2014-10-02,167.389999,168.270004,166.429993,167.649994,146.993469,9093700
2014-10-03,168.889999,169.970001,168.369995,169.720001,148.808350,5589100
2014-10-06,170.440002,170.690002,168.960007,169.570007,148.676849,5315300
2014-10-07,168.729996,168.940002,166.860001,166.860001,146.300735,7128800
2014-10-08,166.869995,169.820007,166.350006,169.619995,148.720688,8893200
2014-10-09,169.160004,169.479996,166.199997,166.339996,145.844849,13387300
2014-10-10,166.389999,167.360001,165.210007,165.210007,144.854004,12717500
2014-10-13,165.089996,165.789993,162.839996,162.929993,142.854965,14117000
2014-10-14,163.669998,164.410004,162.500000,163.029999,142.942642,13626400
2014-10-15,161.190002,161.850006,158.270004,161.279999,141.408279,24966700
2014-10-16,159.000000,161.949997,158.729996,160.979996,141.145203,18926600
2014-10-17,162.679993,163.949997,162.210007,163.449997,143.437958,11730200
2014-10-20,162.350006,163.679993,162.250000,163.649994,143.613449,7156500
2014-10-21,164.449997,165.869995,164.119995,165.800003,145.500244,8994600
2014-10-22,166.169998,166.229996,164.279999,164.380005,144.254013,6025100
2014-10-23,166.050003,167.360001,166.009995,166.449997,146.070541,7029700
2014-10-24,166.600006,167.789993,166.169998,167.740005,147.202621,5733500
2014-10-27,167.229996,168.059998,166.970001,167.880005,147.325485,5062900
2014-10-28,168.479996,169.690002,168.139999,169.660004,148.887634,5438900
2014-10-29,170.009995,170.339996,168.610001,169.399994,148.659470,7584000
2014-10-30,169.630005,171.940002,169.600006,171.600006,150.590103,7449200
2014-10-31,173.339996,173.630005,172.789993,173.449997,152.213577,7563500
2014-11-03,173.570007,173.779999,173.050003,173.360001,152.134659,5383200
2014-11-04,173.080002,173.649994,172.460007,173.460007,152.222305,6466000
2014-11-05,174.589996,174.619995,173.710007,174.550003,153.178879,5286200
2014-11-06,174.750000,175.410004,174.179993,175.289993,153.828247,7191700
2014-11-07,175.240005,175.600006,174.770004,175.580002,154.082748,4018100
2014-11-10,175.619995,176.059998,175.330002,175.949997,154.407516,2941900
2014-11-11,175.979996,176.240005,175.690002,176.020004,154.468903,3192700
2014-11-12,175.259995,176.199997,175.250000,176.039993,154.486435,2836500
2014-11-13,176.250000,176.979996,175.789993,176.440002,154.837479,6508400
2014-11-14,176.360001,176.649994,176.119995,176.350006,154.758453,3521100
2014-11-17,176.059998,176.759995,176.000000,176.490005,154.881348,3668900
2014-11-18,176.529999,177.380005,176.449997,176.960007,155.293793,4721700
2014-11-19,176.850006,177.190002,176.289993,176.929993,155.267441,4011400
2014-11-20,176.110001,177.279999,176.029999,177.250000,155.548294,2881700
2014-11-21,178.520004,178.600006,177.279999,177.699997,156.338333,4782000
2014-11-24,178.130005,178.220001,177.589996,177.800003,156.426315,2408700
2014-11-25,178.160004,178.190002,177.559998,177.960007,156.567062,5510400
2014-11-26,177.960007,178.089996,177.649994,178.009995,156.611053,3005600
2014-11-28,178.119995,178.690002,177.860001,178.100006,156.690216,4037500
2014-12-01,177.539993,178.020004,177.029999,177.600006,156.250351,6671800
2014-12-02,177.679993,178.770004,177.669998,178.559998,157.095016,3920500
2014-12-03,178.589996,179.139999,178.410004,178.960007,157.446884,11006600
2014-12-04,178.729996,179.300003,178.029999,178.830002,157.332474,4791000
2014-12-05,179.279999,179.820007,178.990005,179.509995,157.930786,4269400
2014-12-08,178.960007,179.539993,177.970001,178.539993,157.077408,5568000
2014-12-09,176.779999,178.029999,176.220001,177.960007,156.567062,7945400
2014-12-10,177.500000,177.500000,175.009995,175.289993,154.218018,7622000
2014-12-11,175.889999,177.660004,175.699997,176.029999,154.869110,6867300
2014-12-12,174.770004,175.669998,172.929993,173.000000,152.203232,12284400
2014-12-15,173.750000,174.130005,171.210007,171.789993,151.138748,8874300
2014-12-16,171.270004,174.389999,170.740005,170.850006,150.311813,12257600
2014-12-17,171.270004,173.979996,171.080002,173.589996,152.722473,12901600
2014-12-18,175.979996,177.830002,175.369995,177.789993,156.417526,9752400
2014-12-19,177.789993,178.419998,177.149994,177.649994,156.631790,11452600
2014-12-22,178.220001,179.360001,178.190002,179.360001,158.139389,7855600
2014-12-23,179.869995,180.399994,179.679993,180.029999,158.730255,6224800
2014-12-24,180.190002,180.529999,179.940002,180.029999,158.730255,1647600
2014-12-26,180.490005,180.710007,180.190002,180.190002,158.871277,1921200
2014-12-29,179.880005,180.380005,179.809998,180.110001,158.800705,2530900
2014-12-30,179.630005,179.869995,179.240005,179.460007,158.227692,2953300
2014-12-31,179.820007,180.119995,177.880005,177.880005,156.834564,4514400
2015-01-02,178.649994,179.229996,176.979996,177.940002,156.887482,4997200
2015-01-05,177.059998,177.210007,174.460007,174.839996,154.154282,6700200
2015-01-06,175.100006,175.539993,172.320007,173.389999,152.875793,10131400
2015-01-07,174.850006,175.789993,174.240005,175.589996,154.815491,5547000
2015-01-08,177.259995,178.960007,177.210007,178.759995,157.610474,7166700
2015-01-09,178.979996,179.059998,176.630005,177.220001,156.252670,6646600
2015-01-12,177.440002,177.630005,175.460007,176.240005,155.388550,4305300
2015-01-13,177.720001,179.029999,174.699997,175.979996,155.159302,9913500
2015-01-14,173.440002,174.720001,172.419998,174.059998,153.466507,11090600
2015-01-15,174.740005,175.080002,172.809998,173.059998,152.584793,9293700
2015-01-16,172.570007,174.970001,172.119995,174.669998,154.136139,8721900
2015-01-20,175.229996,175.610001,173.139999,174.899994,154.339111,7224100
2015-01-21,174.250000,175.750000,173.660004,175.350006,154.736237,6259300
2015-01-22,175.919998,178.139999,174.509995,177.919998,157.004074,9565100
2015-01-23,177.710007,177.820007,176.389999,176.410004,155.671631,4795300
2015-01-26,176.160004,176.710007,175.380005,176.500000,155.751083,3730400
2015-01-27,173.500000,174.750000,172.589996,173.589996,153.183136,11565100
2015-01-28,174.550003,174.610001,171.589996,171.720001,151.532959,9673200
2015-01-29,172.160004,174.070007,171.059998,173.899994,153.456635,9615200
2015-01-30,173.199997,173.949997,171.270004,171.449997,151.294769,11138500
2015-02-02,171.949997,173.429993,170.100006,173.270004,152.900696,9437900
2015-02-03,174.130005,176.399994,174.100006,176.330002,155.601028,7543400
2015-02-04,175.800003,177.570007,175.779999,176.529999,155.777542,5935900
2015-02-05,177.279999,178.639999,177.089996,178.550003,157.560043,6037800
2015-02-06,178.820007,179.360001,177.479996,178.089996,157.154129,7211900
2015-02-09,177.179993,177.940002,176.679993,177.089996,156.271698,3723100
2015-02-10,178.169998,178.750000,177.139999,178.509995,157.524719,3572700
2015-02-11,178.089996,179.089996,177.669998,178.699997,157.692352,5174500
2015-02-12,179.270004,179.929993,179.000000,179.839996,158.698395,3742700
2015-02-13,180.000000,180.539993,179.759995,180.339996,159.139603,3998200
2015-02-17,180.059998,180.699997,179.710007,180.570007,159.342560,2850900
2015-02-18,180.179993,180.679993,179.970001,180.470001,159.254349,2724800
2015-02-19,179.869995,180.429993,179.429993,180.089996,158.918961,2663500
2015-02-20,179.149994,181.199997,178.500000,181.139999,160.281708,8914600
2015-02-23,180.710007,180.919998,180.320007,180.919998,160.086975,2738600
2015-02-24,181.029999,182.059998,180.889999,181.910004,160.963028,4228700
2015-02-25,181.809998,182.169998,181.559998,181.960007,161.007278,2822900
2015-02-26,181.919998,182.240005,181.399994,182.009995,161.051453,3045800
2015-02-27,181.929993,181.940002,181.149994,181.190002,160.325821,3161300
2015-03-02,181.369995,182.679993,181.369995,182.679993,161.644394,3213100
2015-03-03,182.229996,182.389999,181.190002,181.869995,160.927582,2825800
2015-03-04,181.410004,181.410004,180.130005,180.779999,159.963058,3820200
2015-03-05,181.250000,181.449997,180.710007,181.169998,160.308289,2410700
2015-03-06,180.119995,180.630005,178.130005,178.399994,157.857193,7297400
2015-03-09,178.529999,180.190002,178.529999,179.800003,159.096024,3844900
2015-03-10,178.380005,178.509995,176.679993,176.690002,156.344131,6070100
2015-03-11,176.979996,177.289993,176.229996,176.350006,156.043228,5584600
2015-03-12,177.240005,179.020004,177.199997,178.970001,158.361542,4024300
2015-03-13,178.389999,178.500000,176.270004,177.559998,157.113953,6833900
2015-03-16,178.250000,179.910004,178.250000,179.779999,159.078247,5550100
2015-03-17,178.789993,178.970001,177.860001,178.500000,157.945694,5392900
2015-03-18,177.910004,181.009995,176.970001,180.729996,159.918869,11294400
2015-03-19,180.179993,180.389999,179.309998,179.660004,158.972107,6229200
2015-03-20,180.460007,181.669998,180.169998,180.960007,160.400055,5999200
2015-03-23,181.050003,181.750000,180.839996,180.850006,160.302521,3593900
2015-03-24,180.649994,181.190002,179.770004,179.830002,159.398453,4692100
2015-03-25,179.949997,180.160004,176.880005,176.919998,156.819031,8474700
2015-03-26,176.149994,177.300003,175.460007,176.479996,156.429031,6604500
2015-03-27,176.330002,176.970001,175.970001,176.809998,156.721558,3971800
2015-03-30,178.309998,179.759995,178.279999,179.389999,159.008423,5399300
2015-03-31,178.520004,179.080002,177.429993,177.580002,157.404083,4633800
2015-04-01,177.539993,177.539993,175.570007,176.740005,156.659500,7440500
2015-04-02,176.699997,177.910004,176.429993,177.330002,157.182465,3223600
2015-04-06,176.320007,179.169998,176.089996,178.589996,158.299286,6284900
2015-04-07,178.770004,179.580002,178.419998,178.419998,158.148621,6011600
2015-04-08,178.600006,179.559998,177.960007,178.750000,158.441101,4738500
2015-04-09,178.660004,179.630005,177.979996,179.399994,159.017365,4483800
2015-04-10,179.669998,180.440002,179.179993,180.369995,159.877075,3463600
2015-04-13,180.169998,180.860001,179.490005,179.639999,159.230026,3358200
2015-04-14,179.580002,180.539993,178.800003,180.179993,159.708633,4811400
2015-04-15,180.830002,181.380005,180.449997,180.880005,160.329147,4377800
2015-04-16,180.669998,181.509995,180.429993,180.910004,160.355759,3873900
2015-04-17,179.270004,179.410004,177.160004,177.940002,157.826141,8683500
2015-04-20,179.309998,180.610001,179.149994,180.029999,159.679810,5355800
2015-04-21,180.699997,180.880005,178.970001,179.259995,158.996841,3596600
2015-04-22,179.649994,180.250000,178.550003,180.059998,159.706467,5575200
2015-04-23,179.440002,181.070007,179.199997,180.369995,159.981400,4893000
2015-04-24,180.500000,180.820007,179.789993,180.539993,160.132202,4010000
2015-04-27,181.460007,181.539993,179.960007,180.169998,159.804047,4969100
2015-04-28,180.360001,180.940002,178.880005,180.839996,160.398346,4534200
2015-04-29,179.800003,180.710007,179.240005,180.070007,159.715378,6559400
2015-04-30,179.699997,180.020004,177.449997,178.179993,158.038940,8564600
2015-05-01,179.210007,180.009995,178.979996,179.899994,159.564514,3895700
2015-05-04,180.339996,181.050003,180.250000,180.440002,160.043564,3256900
2015-05-05,180.229996,180.589996,178.779999,179.009995,158.775116,5316300
2015-05-06,179.869995,180.250000,177.250000,178.389999,158.225189,7534200
2015-05-07,178.119995,179.699997,177.889999,179.279999,159.014648,4142800
2015-05-08,181.139999,182.020004,181.080002,181.850006,161.294067,5529600
2015-05-11,181.770004,182.000000,180.880005,181.080002,160.611176,3753600
2015-05-12,180.100006,181.229996,179.270004,180.720001,160.291885,4742800
2015-05-13,180.850006,181.440002,180.479996,180.750000,160.318405,3851400
2015-05-14,181.809998,182.639999,181.729996,182.539993,161.906113,4921400
2015-05-15,182.240005,182.509995,181.889999,182.479996,162.211060,4522200
2015-05-18,182.429993,183.009995,182.190002,182.679993,162.388916,2890500
2015-05-19,182.919998,183.279999,182.369995,182.929993,162.611023,2766600
2015-05-20,183.229996,183.350006,182.559998,182.710007,162.415558,5080800
2015-05-21,182.619995,183.039993,182.360001,182.789993,162.486603,2724200
2015-05-22,182.509995,182.740005,182.039993,182.259995,162.015442,2357000
2015-05-26,181.929993,181.929993,179.789993,180.369995,160.335419,5529700
2015-05-27,180.770004,181.789993,180.449997,181.520004,161.357635,3588200
2015-05-28,181.110001,181.330002,180.649994,181.289993,161.153214,3660900
2015-05-29,181.169998,181.190002,179.669998,180.110001,160.104324,4923700
2015-06-01,181.000000,181.149994,179.809998,180.399994,160.362061,4349000
2015-06-02,180.080002,180.960007,179.270004,180.149994,160.139847,5106200
2015-06-03,180.850006,181.740005,180.119995,180.880005,160.788803,5481500
2015-06-04,180.179993,180.919998,178.779999,179.210007,159.304199,7312500
2015-06-05,179.080002,179.460007,178.250000,178.500000,158.673172,5228700
2015-06-08,178.509995,178.600006,177.679993,177.809998,158.059723,4380500
2015-06-09,177.820007,178.259995,177.199997,177.710007,157.970856,4722400
2015-06-10,178.380005,180.539993,178.380005,180.059998,160.059860,5480900
2015-06-11,180.690002,181.259995,180.389999,180.639999,160.575409,3714800
2015-06-12,179.860001,180.059998,178.720001,179.130005,159.233154,4566800
2015-06-15,177.889999,178.369995,177.110001,178.100006,158.317566,5502700
2015-06-16,178.070007,179.360001,177.880005,179.210007,159.304199,3276900
2015-06-17,179.660004,180.139999,178.490005,179.479996,159.544250,3650900
2015-06-18,180.210007,181.940002,180.139999,181.330002,161.188828,6542800
2015-06-19,180.639999,180.740005,179.729996,179.759995,160.217300,3964000
2015-06-22,181.029999,181.500000,180.669998,180.919998,161.251160,4048300
2015-06-23,181.119995,181.570007,180.750000,181.119995,161.429413,3116800
2015-06-24,180.559998,180.970001,179.389999,179.410004,159.905304,4328900
2015-06-25,180.050003,180.119995,178.589996,178.649994,159.227966,3602700
2015-06-26,179.210007,179.830002,178.679993,179.130005,159.655777,4855500
2015-06-29,177.600006,178.210007,175.589996,175.639999,156.545120,8888700
2015-06-30,177.000000,177.009995,175.449997,175.820007,156.705612,9149800
2015-07-01,177.570007,177.820007,176.580002,177.399994,158.113861,4135100
2015-07-02,177.789993,178.050003,176.649994,177.050003,157.801926,4008600
2015-07-06,175.589996,177.139999,175.339996,176.679993,157.472137,3748700
2015-07-07,176.880005,177.729996,174.440002,177.630005,158.318893,7783800
2015-07-08,176.110001,176.440002,174.779999,175.000000,155.974823,6849400
2015-07-09,177.149994,177.470001,175.210007,175.259995,156.206528,4581400
2015-07-10,177.220001,177.800003,176.619995,177.410004,158.122772,4504400
2015-07-13,178.830002,179.699997,178.800003,179.600006,160.074677,3873800
2015-07-14,179.449997,180.539993,179.309998,180.330002,160.725281,2757100
2015-07-15,180.320007,180.720001,179.899994,180.339996,160.734238,3407900
2015-07-16,181.199997,181.250000,180.500000,181.070007,161.384842,2495100
2015-07-17,180.490005,180.619995,180.009995,180.539993,161.065460,2762300
2015-07-20,180.949997,181.100006,180.360001,180.690002,161.199249,2961600
2015-07-21,179.690002,179.710007,178.429993,178.970001,159.664856,5026700
2015-07-22,178.429993,178.919998,177.839996,178.300003,159.067093,3811500
2015-07-23,178.330002,178.330002,176.830002,177.160004,158.050064,4968600
2015-07-24,177.229996,177.250000,175.309998,175.520004,156.586960,4591300
2015-07-27,174.470001,174.779999,173.779999,174.229996,155.436127,5370200
2015-07-28,174.860001,176.279999,174.300003,176.110001,157.113327,5625900
2015-07-29,176.330002,177.559998,176.169998,177.259995,158.139267,4175900
2015-07-30,177.039993,177.389999,176.130005,177.220001,158.103622,3659000
2015-07-31,177.669998,177.729996,176.490005,176.679993,157.621826,4483800
2015-08-03,176.820007,176.869995,174.740005,175.750000,156.792191,4530500
2015-08-04,175.789993,176.130005,174.830002,175.320007,156.408539,4055700
2015-08-05,175.839996,176.520004,175.029999,175.360001,156.444214,4565500
2015-08-06,175.479996,175.649994,173.649994,174.220001,155.427261,5374100
2015-08-07,173.889999,174.119995,172.800003,173.839996,155.088211,6158400
2015-08-10,174.800003,176.320007,174.800003,176.190002,157.184723,4504000
2015-08-11,174.589996,174.889999,173.580002,174.110001,155.329086,6761100
2015-08-12,172.830002,174.399994,171.399994,174.210007,155.418274,8825600
2015-08-13,173.990005,174.970001,173.550003,174.309998,155.507492,6562700
2015-08-14,174.169998,175.080002,174.059998,174.899994,156.033844,3512200
2015-08-17,174.240005,175.729996,173.619995,175.699997,156.747635,4055400
